OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales
O00797,2024-12-07,C0265,P0037,4,19362.93,0.15,65833.96
O00798,2023-04-03,C0370,P0129,1,8144.46,0.2,6515.57
O00799,2024-12-13,C0280,P0035,4,20063.93,0.15,68217.36
O00800,2023-01-26,C0092,P0117,5,23605.26,0.05,112124.98
O00801,2024-04-10,C0047,P0065,3,6914.63,0.05,19706.7
O00802,2023-05-07,C0047,P0030,4,3357.49,0.0,13429.96
O00803,2024-06-20,C0363,P0099,5,12344.56,0.05,58636.66
O00804,2024-01-23,C0282,P0098,1,6648.34,0.1,5983.51
O00805,2024-08-02,C0447,P0039,2,27239.25,0.05,51754.57
O00806,2024-12-30,C0027,P0108,3,3206.6,0.15,8176.83
O00807,2023-10-23,C0321,P0047,1,14526.99,0.05,13800.64
O00808,2023-01-04,C0319,P0065,1,6446.37,0.15,5479.41
O00809,2024-07-10,C0414,P0002,5,17195.65,0.05,81679.34
O00810,2023-08-11,C0302,P0122,4,4768.34,0.0,19073.36
O00811,2024-09-07,C0308,P0002,2,17193.11,0.1,30947.6
O00812,2024-09-26,C0322,P0143,2,3266.06,0.05,6205.51
O00813,2023-02-26,C0335,P0090,1,6538.13,0.0,6538.13
O00814,2024-11-14,C0296,P0155,3,19800.67,0.0,59402.01
O00815,2023-02-20,C0056,P0107,2,13181.84,0.1,23727.31
O00816,2024-09-17,C0339,P0153,5,11984.88,0.05,56928.18
O00817,2024-04-11,C0384,P0149,3,25421.25,0.0,76263.75
O00818,2023-11-03,C0166,P0095,4,24399.62,0.15,82958.71
O00819,2024-07-17,C0034,P0075,4,18278.44,0.1,65802.38
O00820,2023-12-04,C0270,P0106,5,13279.22,0.05,63076.29
O00821,2024-09-18,C0030,P0028,5,13557.84,0.2,54231.36
O00822,2023-03-31,C0248,P0155,3,20417.25,0.1,55126.58
O00823,2023-09-23,C0270,P0148,5,20066.73,0.05,95316.97
O00824,2024-09-21,C0289,P0128,5,6206.35,0.15,26376.99
O00825,2024-05-19,C0414,P0047,5,11875.97,0.1,53441.86
O00826,2023-07-18,C0001,P0031,1,3841.13,0.0,3841.13
O00827,2023-08-01,C0410,P0158,4,6350.45,0.1,22861.62
O00828,2023-12-25,C0287,P0055,1,1149.8,0.1,1034.82
O00829,2023-09-18,C0405,P0018,3,20496.77,0.2,49192.25
O00830,2023-11-28,C0393,P0002,1,16263.76,0.1,14637.38
O00831,2024-02-10,C0371,P0146,5,11468.86,0.05,54477.08
O00832,2023-07-18,C0170,P0087,4,14528.74,0.0,58114.96
O00833,2024-10-23,C0070,P0124,2,433.48,0.2,693.57
O00834,2023-12-10,C0237,P0106,1,16084.42,0.1,14475.98
O00835,2024-08-01,C0372,P0081,5,13374.88,0.05,63530.68
O00836,2024-08-14,C0351,P0085,3,1581.97,0.05,4508.61
O00837,2023-10-15,C0431,P0008,3,9028.74,0.2,21668.98
O00838,2023-06-19,C0293,P0156,4,19591.27,0.0,78365.08
O00839,2023-11-12,C0362,P0081,1,12298.72,0.0,12298.72
O00840,2024-05-23,C0450,P0061,3,3354.01,0.1,9055.83
O00841,2023-08-10,C0269,P0078,2,12154.74,0.0,24309.48
O00842,2023-07-26,C0468,P0024,4,3668.54,0.15,12473.04
O00843,2024-05-27,C0079,P0049,3,13492.75,0.2,32382.6
O00844,2023-11-14,C0398,P0084,2,13049.17,0.0,26098.34
O00845,2024-06-12,C0347,P0034,2,22419.1,0.15,38112.47
O00846,2024-02-01,C0366,P0134,1,6155.59,0.0,6155.59
O00847,2024-12-04,C0435,P0153,1,10446.61,0.0,10446.61
O00848,2023-04-16,C0267,P0080,1,13792.22,0.1,12413.0
O00849,2024-10-16,C0457,P0054,3,9773.05,0.1,26387.23
O00850,2023-10-11,C0273,P0082,4,1448.68,0.1,5215.25
O00851,2023-06-02,C0081,P0071,1,19021.03,0.2,15216.82
O00852,2024-07-27,C0264,P0027,2,6964.37,0.2,11142.99
O00853,2023-11-23,C0139,P0037,3,17979.3,0.05,51241.0
O00854,2023-03-14,C0160,P0157,3,2560.03,0.0,7680.09
O00855,2023-05-14,C0015,P0121,1,18989.99,0.0,18989.99
O00856,2023-03-30,C0219,P0101,2,18474.43,0.2,29559.09
O00857,2024-10-06,C0429,P0115,5,21041.71,0.1,94687.69
O00858,2023-07-22,C0366,P0137,1,3654.56,0.15,3106.38
O00859,2024-08-04,C0068,P0024,4,3208.02,0.1,11548.87
O00860,2024-12-01,C0330,P0120,4,858.53,0.05,3262.41
O00861,2023-05-28,C0441,P0158,3,7351.61,0.15,18746.61
O00862,2023-07-07,C0359,P0085,3,1799.4,0.0,5398.2
O00863,2023-03-08,C0244,P0029,3,19348.51,0.05,55143.25
O00864,2023-10-17,C0394,P0090,5,7507.55,0.2,30030.2
O00865,2023-04-16,C0208,P0028,3,12881.54,0.0,38644.62
O00866,2023-11-06,C0273,P0119,4,16500.58,0.05,62702.2
O00867,2024-09-27,C0125,P0141,2,17973.93,0.15,30555.68
O00868,2023-03-09,C0175,P0054,5,10536.84,0.15,44781.57
O00869,2024-08-03,C0404,P0088,5,2280.18,0.05,10830.85
O00870,2024-11-09,C0343,P0020,5,9062.81,0.0,45314.05
O00871,2024-08-29,C0306,P0119,3,16325.48,0.15,41629.97
O00872,2023-06-30,C0158,P0104,1,2740.16,0.2,2192.13
O00873,2024-01-24,C0168,P0127,1,916.94,0.05,871.09
O00874,2024-08-17,C0463,P0001,2,12205.84,0.15,20749.93
O00875,2024-06-28,C0150,P0100,5,2772.43,0.05,13169.04
O00876,2023-07-30,C0349,P0082,3,1405.98,0.1,3796.15
O00877,2024-03-21,C0368,P0089,1,16322.75,0.2,13058.2
O00878,2024-06-06,C0207,P0033,3,22052.52,0.2,52926.05
O00879,2023-02-24,C0001,P0144,3,7660.35,0.1,20682.95
O00880,2023-02-01,C0121,P0111,5,24367.19,0.1,109652.35
O00881,2024-12-29,C0196,P0104,4,2606.71,0.05,9905.5
O00882,2024-11-09,C0089,P0122,2,4433.48,0.15,7536.92
O00883,2024-01-04,C0431,P0107,2,13757.48,0.05,26139.21
O00884,2023-05-18,C0006,P0019,1,20937.93,0.15,17797.24
O00885,2024-11-04,C0224,P0035,1,18311.33,0.15,15564.63
O00886,2024-04-11,C0458,P0155,4,21678.09,0.15,73705.51
O00887,2024-06-05,C0218,P0142,4,7734.09,0.05,29389.54
O00888,2023-07-10,C0218,P0155,1,21386.9,0.05,20317.56
O00889,2024-12-30,C0257,P0069,4,9861.25,0.2,31556.0
O00890,2024-01-11,C0018,P0010,5,14750.67,0.1,66378.02
O00891,2023-04-26,C0298,P0124,1,371.22,0.2,296.98
O00892,2023-10-14,C0239,P0133,1,16279.32,0.2,13023.46
O00893,2023-04-01,C0126,P0121,1,22834.28,0.2,18267.42
O00894,2024-08-16,C0160,P0157,1,2842.45,0.2,2273.96
O00895,2023-01-12,C0241,P0117,5,23666.35,0.2,94665.4
O00896,2023-12-06,C0216,P0091,3,13442.37,0.0,40327.11
O00897,2024-12-12,C0473,P0153,3,11780.45,0.2,28273.08
O00898,2023-09-24,C0032,P0122,5,4404.59,0.0,22022.95
O00899,2024-11-03,C0150,P0160,1,7705.54,0.0,7705.54
O00900,2023-05-10,C0259,P0020,3,7585.43,0.2,18205.03
O00901,2023-10-15,C0141,P0066,1,15891.09,0.2,12712.87
O00902,2023-06-28,C0466,P0152,2,15754.81,0.1,28358.66
O00903,2023-06-29,C0134,P0061,4,3070.03,0.2,9824.1
O00904,2023-02-03,C0176,P0022,2,2655.88,0.05,5046.17
O00905,2024-05-22,C0386,P0106,4,13405.29,0.15,45577.99
O00906,2024-10-14,C0086,P0054,5,11541.17,0.1,51935.26
O00907,2023-02-25,C0329,P0068,1,5017.46,0.15,4264.84
O00908,2024-02-13,C0244,P0078,4,14846.74,0.2,47509.57
O00909,2023-08-28,C0195,P0100,4,2509.76,0.2,8031.23
O00910,2024-03-21,C0007,P0074,4,890.05,0.1,3204.18
O00911,2024-06-26,C0350,P0011,1,21924.76,0.1,19732.28
O00912,2024-03-18,C0313,P0070,3,21783.21,0.0,65349.63
O00913,2023-09-19,C0336,P0150,4,733.52,0.05,2787.38
O00914,2024-11-19,C0302,P0050,5,18418.44,0.05,87487.59
O00915,2023-11-17,C0281,P0003,1,12322.9,0.0,12322.9
O00916,2024-02-26,C0051,P0135,1,13489.28,0.1,12140.35
O00917,2023-08-13,C0372,P0073,3,4302.83,0.0,12908.49
O00918,2024-09-26,C0048,P0015,5,9778.25,0.05,46446.69
O00919,2024-09-05,C0327,P0032,1,19549.26,0.2,15639.41
O00920,2023-05-14,C0193,P0145,2,21862.71,0.05,41539.15
O00921,2023-09-17,C0151,P0120,1,975.74,0.1,878.17
O00922,2024-03-13,C0355,P0083,3,20227.94,0.0,60683.82
O00923,2023-10-11,C0398,P0016,4,15684.98,0.0,62739.92
O00924,2023-09-22,C0490,P0068,2,5712.2,0.15,9710.74
O00925,2023-07-25,C0313,P0101,2,18157.88,0.0,36315.76
O00926,2023-05-28,C0277,P0111,2,26069.78,0.0,52139.56
O00927,2024-03-28,C0367,P0067,1,17099.18,0.0,17099.18
O00928,2024-08-08,C0373,P0065,4,5562.63,0.15,18912.94
O00929,2023-06-02,C0335,P0001,1,12219.17,0.1,10997.25
O00930,2023-06-05,C0359,P0085,4,1867.57,0.2,5976.22
O00931,2024-12-25,C0482,P0126,4,3834.89,0.0,15339.56
O00932,2024-07-07,C0116,P0001,4,13255.32,0.15,45068.09
O00933,2023-05-05,C0291,P0138,3,7163.79,0.1,19342.23
O00934,2024-02-15,C0029,P0024,3,3700.8,0.1,9992.16
O00935,2023-03-24,C0431,P0118,3,26497.37,0.05,75517.5
O00936,2024-07-21,C0021,P0099,2,11194.57,0.15,19030.77
O00937,2023-04-20,C0323,P0092,4,22558.28,0.15,76698.15
O00938,2023-07-14,C0072,P0010,2,12661.65,0.2,20258.64
O00939,2023-09-02,C0251,P0100,1,2951.39,0.1,2656.25
O00940,2024-05-26,C0274,P0116,1,17056.24,0.0,17056.24
O00941,2023-12-12,C0404,P0011,4,17145.38,0.2,54865.22
O00942,2024-04-14,C0482,P0138,2,8110.8,0.05,15410.52
O00943,2023-03-15,C0019,P0037,4,18410.64,0.15,62596.18
O00944,2024-09-25,C0024,P0063,2,14270.48,0.0,28540.96
O00945,2023-11-11,C0421,P0025,4,26130.83,0.2,83618.66
O00946,2023-03-07,C0419,P0028,1,12651.64,0.2,10121.31
O00947,2023-08-14,C0033,P0052,4,4025.34,0.15,13686.16
O00948,2023-11-29,C0062,P0148,5,18666.88,0.05,88667.68
O00949,2023-02-16,C0304,P0045,3,9322.18,0.1,25169.89
O00950,2023-05-25,C0388,P0107,2,15604.01,0.2,24966.42
O00951,2023-06-18,C0225,P0063,5,14406.42,0.0,72032.1
O00952,2024-10-09,C0314,P0097,2,4931.07,0.15,8382.82
O00953,2023-03-24,C0004,P0002,2,17401.24,0.2,27841.98
O00954,2023-10-18,C0214,P0122,2,4460.54,0.1,8028.97
O00955,2024-06-19,C0231,P0106,2,16546.45,0.2,26474.32
O00956,2024-12-09,C0020,P0153,2,11747.34,0.2,18795.74
O00957,2023-04-01,C0322,P0078,3,13456.55,0.2,32295.72
O00958,2023-08-30,C0099,P0031,5,4452.76,0.2,17811.04
O00959,2024-01-06,C0442,P0139,5,11681.52,0.05,55487.22
O00960,2023-10-11,C0028,P0050,1,21157.92,0.15,17984.23
O00961,2024-05-24,C0091,P0041,1,19861.32,0.1,17875.19
O00962,2023-10-19,C0108,P0112,3,8836.62,0.15,22533.38
O00963,2023-02-14,C0054,P0014,5,18746.08,0.0,93730.4
O00964,2024-05-11,C0264,P0030,1,3616.44,0.15,3073.97
O00965,2024-08-29,C0297,P0084,4,10933.07,0.1,39359.05
O00966,2023-08-24,C0399,P0029,3,17845.11,0.05,50858.56
O00967,2024-02-27,C0446,P0052,4,4747.68,0.0,18990.72
O00968,2024-04-27,C0300,P0125,1,16619.79,0.05,15788.8
O00969,2023-08-10,C0476,P0157,4,2278.0,0.1,8200.8
O00970,2023-05-20,C0235,P0050,3,22225.43,0.05,63342.48
O00971,2023-12-10,C0066,P0009,5,14871.99,0.05,70641.95
O00972,2023-04-24,C0437,P0120,4,912.23,0.1,3284.03
O00973,2023-08-14,C0454,P0076,5,7686.33,0.2,30745.32
O00974,2023-06-24,C0296,P0142,2,6998.26,0.2,11197.22
O00975,2024-05-15,C0442,P0056,5,11577.47,0.15,49204.25
O00976,2023-10-13,C0008,P0110,2,20850.78,0.15,35446.33
O00977,2024-08-16,C0114,P0152,2,16931.4,0.0,33862.8
O00978,2024-03-03,C0023,P0011,4,20823.44,0.2,66635.01
O00979,2023-02-04,C0218,P0136,4,7244.8,0.0,28979.2
O00980,2024-04-08,C0254,P0062,1,12179.73,0.0,12179.73
O00981,2024-12-10,C0375,P0105,2,17098.13,0.1,30776.63
O00982,2023-09-02,C0332,P0024,1,3639.01,0.1,3275.11
O00983,2023-06-15,C0361,P0118,5,27273.27,0.0,136366.35
O00984,2024-04-10,C0238,P0036,4,12707.29,0.1,45746.24
O00985,2024-10-03,C0238,P0001,1,11218.17,0.1,10096.35
O00986,2024-06-27,C0017,P0076,4,9262.57,0.2,29640.22
O00987,2024-07-09,C0295,P0054,1,11163.88,0.1,10047.49
O00988,2023-02-26,C0264,P0094,1,2476.14,0.1,2228.53
O00989,2024-04-21,C0317,P0011,3,18629.34,0.2,44710.42
O00990,2024-12-22,C0035,P0144,2,7737.25,0.1,13927.05
O00991,2023-09-02,C0277,P0030,4,3459.98,0.2,11071.94
O00992,2024-12-20,C0108,P0058,3,17097.77,0.1,46163.98
O00993,2024-05-30,C0349,P0109,3,15002.45,0.1,40506.62
O00994,2023-12-20,C0232,P0125,5,14958.92,0.0,74794.6
O00995,2024-04-26,C0364,P0137,5,3581.7,0.15,15222.23
O00996,2024-09-27,C0189,P0017,2,21085.72,0.15,35845.72
O00997,2023-03-31,C0042,P0101,2,16248.17,0.0,32496.34
O00998,2023-04-22,C0085,P0071,1,23711.02,0.15,20154.37
O00999,2023-06-04,C0448,P0053,5,3199.55,0.0,15997.75
O01000,2023-10-28,C0214,P0139,2,12683.27,0.15,21561.56
O01001,2024-03-30,C0378,P0006,3,5756.64,0.0,17269.92
O01002,2023-08-26,C0428,P0134,3,7066.56,0.1,19079.71
O01003,2024-11-02,C0331,P0084,4,12396.15,0.2,39667.68
O01004,2024-07-15,C0228,P0118,3,25869.28,0.1,69847.06
O01005,2023-06-25,C0405,P0067,2,19858.41,0.1,35745.14
O01006,2023-02-18,C0076,P0091,3,14179.76,0.05,40412.32
O01007,2024-09-25,C0474,P0042,5,22244.8,0.05,105662.8
O01008,2024-12-26,C0355,P0040,2,5772.24,0.0,11544.48
O01009,2023-11-21,C0295,P0033,4,23605.04,0.05,89699.15
O01010,2023-07-30,C0288,P0009,3,19733.09,0.05,56239.31
O01011,2024-01-17,C0230,P0139,2,12918.28,0.0,25836.56
O01012,2023-01-26,C0208,P0128,2,6596.31,0.1,11873.36
O01013,2023-06-09,C0003,P0140,5,1354.85,0.1,6096.82
O01014,2024-04-30,C0459,P0075,5,21651.72,0.2,86606.88
O01015,2024-03-28,C0174,P0029,4,21874.59,0.05,83123.44
O01016,2024-11-25,C0283,P0030,3,2753.0,0.2,6607.2
O01017,2023-08-14,C0229,P0092,1,24480.04,0.2,19584.03
O01018,2024-10-18,C0100,P0150,5,678.93,0.1,3055.18
O01019,2023-07-20,C0012,P0022,5,2857.45,0.0,14287.25
O01020,2024-06-08,C0202,P0050,4,18301.22,0.2,58563.9
O01021,2024-06-07,C0484,P0015,3,9034.69,0.15,23038.46
O01022,2024-01-14,C0198,P0096,1,18724.35,0.1,16851.92
O01023,2023-11-12,C0229,P0144,1,7944.29,0.15,6752.65
O01024,2024-03-01,C0412,P0114,3,5408.05,0.15,13790.53
O01025,2024-02-29,C0072,P0151,5,19591.38,0.05,93059.06
O01026,2023-11-07,C0244,P0135,3,11057.31,0.2,26537.54
O01027,2024-01-20,C0046,P0002,4,16041.14,0.1,57748.1
O01028,2024-02-29,C0090,P0143,4,4037.76,0.05,15343.49
O01029,2023-07-24,C0096,P0098,3,6243.21,0.0,18729.63
O01030,2023-11-06,C0428,P0150,3,741.06,0.15,1889.7
O01031,2023-08-18,C0014,P0001,2,10780.86,0.15,18327.46
O01032,2023-05-08,C0335,P0074,4,832.47,0.05,3163.39
O01033,2023-01-30,C0062,P0071,4,25755.68,0.0,103022.72
O01034,2024-09-05,C0382,P0093,5,11866.96,0.15,50434.58
O01035,2023-09-22,C0322,P0122,1,4712.59,0.2,3770.07
O01036,2023-01-18,C0433,P0067,2,20456.52,0.05,38867.39
O01037,2023-11-24,C0237,P0035,3,18476.79,0.1,49887.33
O01038,2024-01-05,C0215,P0092,1,24189.51,0.2,19351.61
O01039,2024-10-16,C0480,P0020,5,7438.28,0.05,35331.83
O01040,2023-04-07,C0307,P0043,5,1784.2,0.1,8028.9
O01041,2024-12-02,C0410,P0078,3,14588.94,0.1,39390.14
O01042,2023-04-09,C0274,P0149,3,24674.35,0.0,74023.05
O01043,2023-05-21,C0266,P0073,3,5159.17,0.15,13155.88
O01044,2023-12-15,C0472,P0042,1,21751.05,0.2,17400.84
O01045,2023-08-15,C0426,P0049,5,12353.4,0.2,49413.6
O01046,2024-06-28,C0365,P0142,1,7814.6,0.0,7814.6
O01047,2023-04-30,C0420,P0034,1,20837.94,0.1,18754.15
O01048,2024-12-08,C0186,P0036,4,15758.75,0.2,50428.0
O01049,2024-06-19,C0391,P0088,2,2290.62,0.0,4581.24
O01050,2023-05-02,C0114,P0033,2,26958.22,0.1,48524.8
O01051,2023-05-09,C0108,P0034,1,20484.91,0.0,20484.91
O01052,2023-03-21,C0010,P0124,4,358.44,0.0,1433.76
O01053,2023-02-03,C0407,P0132,5,1395.25,0.0,6976.25
O01054,2023-09-17,C0023,P0017,3,19786.98,0.0,59360.94
O01055,2023-05-07,C0472,P0155,2,21449.01,0.05,40753.12
O01056,2023-07-09,C0344,P0090,1,6414.84,0.1,5773.36
O01057,2024-08-16,C0179,P0091,2,15945.47,0.2,25512.75
O01058,2023-09-05,C0259,P0146,1,8807.28,0.2,7045.82
O01059,2023-01-15,C0271,P0056,2,13340.14,0.05,25346.27
O01060,2024-07-04,C0003,P0026,2,26848.87,0.15,45643.08
O01061,2024-01-11,C0358,P0151,2,22033.93,0.0,44067.86
O01062,2023-07-05,C0428,P0091,4,14038.96,0.2,44924.67
O01063,2023-08-22,C0209,P0029,3,17220.86,0.0,51662.58
O01064,2024-06-16,C0070,P0127,3,1115.2,0.2,2676.48
O01065,2023-02-11,C0043,P0084,4,10625.23,0.1,38250.83
O01066,2024-04-12,C0308,P0080,4,12334.53,0.15,41937.4
O01067,2023-10-25,C0438,P0110,2,25086.15,0.15,42646.46
O01068,2024-11-26,C0189,P0046,1,28394.3,0.15,24135.15
O01069,2024-11-19,C0054,P0102,4,4218.13,0.0,16872.52
O01070,2023-05-03,C0074,P0102,4,4440.31,0.0,17761.24
O01071,2023-06-22,C0034,P0094,2,2673.19,0.2,4277.1
O01072,2024-02-18,C0063,P0060,4,11236.24,0.1,40450.46
O01073,2024-12-31,C0393,P0149,5,20874.15,0.15,88715.14
O01074,2023-12-31,C0244,P0155,4,24019.09,0.2,76861.09
O01075,2023-10-13,C0076,P0117,1,18592.24,0.15,15803.4
O01076,2024-05-24,C0119,P0035,1,18072.75,0.0,18072.75
O01077,2023-03-11,C0256,P0007,2,14511.96,0.1,26121.53
O01078,2023-06-06,C0156,P0160,5,7222.22,0.0,36111.1
O01079,2024-11-07,C0385,P0134,4,7918.2,0.05,30089.16
O01080,2023-10-28,C0339,P0128,4,5806.07,0.2,18579.42
O01081,2023-12-18,C0415,P0139,5,10888.38,0.0,54441.9
O01082,2024-03-16,C0451,P0031,4,3823.49,0.15,12999.87
O01083,2024-03-29,C0236,P0010,1,13352.83,0.1,12017.55
O01084,2024-12-24,C0085,P0126,4,3471.91,0.15,11804.49
O01085,2024-05-14,C0392,P0029,5,20525.32,0.2,82101.28
O01086,2024-12-02,C0277,P0147,4,13039.38,0.05,49549.64
O01087,2024-06-02,C0029,P0101,3,17351.49,0.15,44246.3
O01088,2024-09-23,C0347,P0091,3,13580.7,0.0,40742.1
O01089,2024-08-27,C0024,P0033,3,24298.74,0.2,58316.98
O01090,2023-01-28,C0392,P0088,4,1885.08,0.1,6786.29
O01091,2024-01-01,C0211,P0090,1,7703.02,0.05,7317.87
O01092,2023-08-29,C0332,P0080,5,11750.39,0.0,58751.95
O01093,2023-11-09,C0059,P0087,2,10976.17,0.1,19757.11
O01094,2023-02-08,C0236,P0109,5,17464.82,0.15,74225.49
O01095,2023-10-01,C0011,P0121,5,18433.51,0.1,82950.79
O01096,2024-01-22,C0293,P0100,3,2767.94,0.15,7058.25
O01097,2023-04-13,C0354,P0053,3,2805.99,0.1,7576.17
O01098,2023-06-20,C0315,P0077,3,1841.12,0.05,5247.19
O01099,2024-05-23,C0326,P0020,5,7489.48,0.1,33702.66
O01100,2023-02-18,C0153,P0147,4,14367.98,0.2,45977.54
O01101,2023-04-05,C0368,P0149,1,23076.15,0.1,20768.54
O01102,2023-03-10,C0291,P0136,4,7127.77,0.1,25659.97
O01103,2023-03-20,C0334,P0078,5,15092.94,0.15,64144.99
O01104,2024-11-10,C0277,P0081,2,12880.04,0.1,23184.07
O01105,2024-10-01,C0264,P0117,5,18970.34,0.0,94851.7
O01106,2024-10-04,C0361,P0133,2,16545.32,0.05,31436.11
O01107,2024-11-07,C0493,P0120,3,1061.65,0.2,2547.96
O01108,2024-09-21,C0437,P0112,5,9960.63,0.0,49803.15
O01109,2024-06-18,C0103,P0094,4,2507.97,0.05,9530.29
O01110,2024-12-02,C0392,P0077,4,1564.33,0.0,6257.32
O01111,2024-10-11,C0105,P0106,3,16033.3,0.05,45694.9
O01112,2023-09-20,C0352,P0154,2,773.77,0.0,1547.54
O01113,2023-06-03,C0099,P0008,2,8577.56,0.1,15439.61
O01114,2024-04-20,C0249,P0144,4,8496.98,0.0,33987.92
O01115,2023-07-26,C0082,P0070,2,20043.74,0.1,36078.73
O01116,2024-11-05,C0282,P0046,1,28129.68,0.15,23910.23
O01117,2023-01-21,C0029,P0022,3,2660.69,0.0,7982.07
O01118,2024-02-21,C0460,P0094,1,2723.61,0.05,2587.43
O01119,2023-08-30,C0058,P0147,5,14886.7,0.2,59546.8
O01120,2024-11-11,C0425,P0149,5,20728.0,0.0,103640.0
O01121,2023-09-01,C0308,P0032,3,21223.4,0.2,50936.16
O01122,2024-02-04,C0413,P0061,4,3109.0,0.0,12436.0
O01123,2023-06-29,C0110,P0071,4,21725.13,0.2,69520.42
O01124,2023-02-27,C0252,P0137,3,3385.58,0.0,10156.74
O01125,2023-11-21,C0280,P0109,4,18363.42,0.1,66108.31
O01126,2023-05-29,C0186,P0122,3,5388.82,0.0,16166.46
O01127,2024-10-22,C0496,P0156,1,23953.85,0.0,23953.85
O01128,2024-12-08,C0470,P0062,3,12158.53,0.1,32828.03
O01129,2024-10-16,C0491,P0093,1,12066.88,0.05,11463.54
O01130,2024-03-29,C0199,P0003,4,12652.57,0.1,45549.25
O01131,2023-11-05,C0047,P0061,3,3101.02,0.05,8837.91
O01132,2024-03-25,C0324,P0082,4,1498.73,0.1,5395.43
O01133,2023-03-24,C0422,P0126,4,4197.05,0.1,15109.38
O01134,2024-03-08,C0449,P0026,2,25225.01,0.2,40360.02
O01135,2023-03-09,C0181,P0108,5,3646.49,0.2,14585.96
O01136,2023-12-01,C0233,P0008,1,8201.11,0.05,7791.05
O01137,2024-10-07,C0228,P0035,1,19982.13,0.1,17983.92
O01138,2023-11-18,C0295,P0022,1,2308.39,0.2,1846.71
O01139,2024-12-31,C0497,P0034,5,22168.64,0.1,99758.88
O01140,2024-04-07,C0245,P0035,3,18541.29,0.2,44499.1
O01141,2023-12-02,C0410,P0073,2,4143.94,0.1,7459.09
O01142,2023-07-06,C0202,P0097,5,5303.46,0.0,26517.3
O01143,2024-07-25,C0332,P0157,2,2844.98,0.15,4836.47
O01144,2023-07-23,C0135,P0044,1,22946.95,0.15,19504.91
O01145,2024-09-06,C0134,P0039,1,27910.78,0.05,26515.24
O01146,2024-08-03,C0061,P0004,5,21578.84,0.15,91710.07
O01147,2024-11-20,C0254,P0031,2,4138.25,0.05,7862.67
O01148,2023-09-30,C0148,P0127,4,929.74,0.05,3533.01
O01149,2024-09-06,C0111,P0073,2,4632.15,0.15,7874.65
O01150,2023-05-30,C0015,P0075,3,18918.07,0.15,48241.08
O01151,2023-09-12,C0190,P0150,4,647.77,0.15,2202.42
O01152,2023-05-17,C0447,P0083,4,23874.05,0.15,81171.77
O01153,2024-12-26,C0217,P0153,3,9564.9,0.2,22955.76
O01154,2023-03-02,C0027,P0086,2,10502.84,0.1,18905.11
O01155,2024-09-12,C0481,P0154,1,675.57,0.2,540.46
O01156,2024-09-26,C0196,P0078,4,14528.72,0.05,55209.14
O01157,2024-07-26,C0022,P0149,2,20786.58,0.2,33258.53
O01158,2024-05-19,C0477,P0087,4,11420.84,0.1,41115.02
O01159,2024-12-28,C0272,P0111,2,23329.79,0.1,41993.62
O01160,2023-02-15,C0066,P0128,3,6239.6,0.15,15910.98
O01161,2023-10-17,C0463,P0068,5,6408.67,0.1,28839.01
O01162,2024-06-13,C0161,P0112,2,8782.89,0.15,14930.91
O01163,2023-06-04,C0285,P0113,1,5186.88,0.0,5186.88
O01164,2023-08-24,C0094,P0010,4,13733.11,0.15,46692.57
O01165,2024-03-22,C0060,P0127,1,1030.24,0.2,824.19
O01166,2024-05-11,C0235,P0127,1,1160.75,0.05,1102.71
O01167,2023-05-07,C0179,P0024,2,4076.61,0.05,7745.56
O01168,2023-06-22,C0384,P0131,3,15159.23,0.2,36382.15
O01169,2023-08-06,C0299,P0002,5,16647.24,0.05,79074.39
O01170,2024-03-02,C0472,P0020,2,8889.74,0.0,17779.48
O01171,2023-12-03,C0014,P0073,1,4596.83,0.2,3677.46
O01172,2023-04-19,C0429,P0083,2,19303.42,0.15,32815.81
O01173,2024-12-25,C0338,P0123,4,8537.65,0.1,30735.54
O01174,2024-08-31,C0337,P0002,3,17607.79,0.2,42258.7
O01175,2024-04-08,C0167,P0146,2,9154.31,0.0,18308.62
O01176,2024-10-21,C0145,P0083,1,24269.64,0.2,19415.71
O01177,2024-09-08,C0196,P0024,4,3385.93,0.05,12866.53
O01178,2024-02-13,C0046,P0006,2,5705.48,0.15,9699.32
O01179,2023-10-19,C0332,P0040,1,5889.39,0.15,5005.98
O01180,2023-11-14,C0463,P0155,2,19980.19,0.0,39960.38
O01181,2024-01-12,C0263,P0052,4,4166.28,0.15,14165.35
O01182,2024-05-02,C0138,P0145,5,19026.85,0.15,80864.11
O01183,2024-01-13,C0315,P0048,4,24026.85,0.0,96107.4
O01184,2023-02-11,C0263,P0088,4,2268.47,0.05,8620.19
O01185,2024-05-22,C0270,P0135,1,11939.14,0.15,10148.27
O01186,2023-03-23,C0465,P0123,3,7325.24,0.05,20876.93
O01187,2024-12-01,C0463,P0077,2,1620.18,0.1,2916.32
O01188,2024-08-05,C0025,P0142,1,9048.11,0.2,7238.49
O01189,2023-04-21,C0262,P0109,4,15216.56,0.2,48692.99
O01190,2023-09-17,C0182,P0066,5,12888.67,0.2,51554.68
O01191,2023-01-17,C0059,P0119,2,17466.95,0.15,29693.81
O01192,2023-02-16,C0043,P0107,3,13872.83,0.15,35375.72
O01193,2024-11-17,C0231,P0160,3,7843.88,0.05,22355.06
O01194,2023-08-05,C0095,P0021,5,14054.19,0.0,70270.95
O01195,2024-03-20,C0274,P0005,1,9833.49,0.0,9833.49
